板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
创业板,300437,清水源,2015-04-23,"252,422,911","175,810,597",C 制造业
创业板,300438,鹏辉能源,2015-04-24,"503,343,360","404,164,238",C 制造业
创业板,300439,美康生物,2015-04-22,"384,318,815","292,332,051",C 制造业
创业板,300440,运达科技,2015-04-23,"443,918,600","442,223,565",I 信息技术
创业板,300441,鲍斯股份,2015-04-23,"644,415,868","626,549,161",C 制造业
创业板,300442,润泽科技,2015-04-24,"1,634,343,573","1,628,374,011",I 信息技术
创业板,300443,金雷股份,2015-04-22,"320,134,598","242,774,045",C 制造业
创业板,300444,双杰电气,2015-04-23,"798,625,090","621,446,699",C 制造业
创业板,300445,康斯特,2015-04-24,"212,430,013","142,064,743",C 制造业
创业板,300446,航天智造,2015-04-23,"845,410,111","373,560,171",C 制造业
创业板,300447,全信股份,2015-04-22,"312,310,375","201,452,815",C 制造业
创业板,300448,浩云科技,2015-04-24,"676,517,079","464,543,924",I 信息技术
创业板,300449,汉邦高科,2015-04-22,"386,035,989","386,035,989",C 制造业
创业板,300450,先导智能,2015-05-18,"1,566,163,034","1,559,414,363",C 制造业
创业板,300451,创业慧康,2015-05-14,"1,549,124,692","1,526,693,770",I 信息技术
创业板,300452,山河药辅,2015-05-15,"234,449,862","186,802,542",C 制造业
创业板,300453,三鑫医疗,2015-05-15,"522,397,525","357,027,965",C 制造业
创业板,300454,深信服,2018-05-16,"421,881,907","278,293,390",I 信息技术
创业板,300455,航天智装,2015-05-15,"717,767,936","708,622,436",C 制造业
创业板,300456,赛微电子,2015-05-14,"732,213,134","597,449,078",C 制造业
创业板,300457,赢合科技,2015-05-14,"649,095,713","637,612,358",C 制造业
创业板,300458,全志科技,2015-05-15,"825,297,512","675,544,917",C 制造业
创业板,300459,汤姆猫,2015-05-15,"3,515,810,939","3,287,193,454",I 信息技术
创业板,300460,惠伦晶体,2015-05-15,"280,804,251","263,596,551",C 制造业
创业板,300461,田中精机,2015-05-19,"157,056,692","114,008,765",C 制造业
创业板,300462,ST华铭,2015-05-27,"181,221,938","136,734,413",C 制造业
创业板,300463,迈克生物,2015-05-28,"608,624,624","495,758,160",C 制造业
创业板,300464,星徽股份,2015-06-10,"457,819,663","355,342,675",F 批发零售
创业板,300465,高伟达,2015-05-28,"443,749,357","443,749,357",I 信息技术
创业板,300466,赛摩智能,2015-05-28,"535,529,908","448,872,162",C 制造业
创业板,300467,迅游科技,2015-05-27,"203,204,897","168,557,274",I 信息技术
创业板,300468,四方精创,2015-05-27,"530,649,275","529,794,065",I 信息技术
创业板,300469,信息发展,2015-06-11,"248,238,824","248,232,554",I 信息技术
创业板,300470,中密控股,2015-06-12,"207,961,737","197,309,685",C 制造业
创业板,300471,厚普股份,2015-06-11,"404,165,856","366,548,480",C 制造业
创业板,300472,*ST新元,2015-06-11,"275,258,621","264,841,371",C 制造业
创业板,300473,德尔股份,2015-06-12,"150,973,101","150,524,988",C 制造业
创业板,300474,景嘉微,2016-03-31,"522,619,223","406,474,134",C 制造业
创业板,300475,香农芯创,2015-06-10,"463,773,767","444,267,767",F 批发零售
创业板,300476,胜宏科技,2015-06-11,"862,688,641","855,202,338",C 制造业
创业板,300477,ST合纵,2015-06-10,"1,072,018,687","991,012,959",C 制造业
创业板,300478,杭州高新,2015-06-10,"126,673,000","126,673,000",C 制造业
创业板,300479,神思电子,2015-06-12,"197,040,865","196,928,365",C 制造业
创业板,300480,光力科技,2015-07-02,"352,829,602","247,741,664",C 制造业
创业板,300481,濮阳惠成,2015-06-30,"291,855,438","290,069,577",C 制造业
创业板,300482,万孚生物,2015-06-30,"481,424,761","430,311,383",C 制造业
创业板,300483,首华燃气,2015-06-30,"271,737,503","271,617,503",B 采矿业
创业板,300484,蓝海华腾,2016-03-22,"207,163,900","166,352,625",C 制造业
创业板,300485,赛升药业,2015-06-26,"481,666,400","273,817,182",C 制造业
创业板,300486,东杰智能,2015-06-30,"461,984,821","461,841,412",C 制造业
创业板,300487,蓝晓科技,2015-07-02,"507,665,589","306,626,913",C 制造业
创业板,300488,恒锋工具,2015-07-01,"173,145,156","144,162,498",C 制造业
创业板,300489,光智科技,2015-07-01,"137,672,835","137,163,931",C 制造业
创业板,300490,华自科技,2015-12-31,"398,670,674","393,252,612",C 制造业
创业板,300491,通合科技,2015-12-31,"174,738,099","155,056,529",C 制造业
创业板,300492,华图山鼎,2015-12-23,"196,681,058","196,681,058",M 科研服务
创业板,300493,润欣科技,2015-12-10,"512,575,047","500,983,047",F 批发零售
创业板,300494,盛天网络,2015-12-31,"490,510,076","398,348,068",I 信息技术
创业板,300496,中科创达,2015-12-10,"460,012,019","367,876,865",I 信息技术
创业板,300497,富祥药业,2015-12-22,"550,004,834","452,198,587",C 制造业
创业板,300498,温氏股份,2015-11-02,"6,653,926,973","5,962,707,063",A 农林牧渔
创业板,300499,高澜股份,2016-02-02,"305,248,564","271,403,636",C 制造业
创业板,300500,启迪设计,2016-02-04,"173,974,869","167,597,955",M 科研服务
创业板,300501,海顺新材,2016-02-04,"193,537,918","125,201,288",C 制造业
创业板,300502,新易盛,2016-03-03,"993,714,892","885,134,530",C 制造业
创业板,300503,昊志机电,2016-03-09,"308,206,385","240,969,999",C 制造业
创业板,300504,天邑股份,2018-03-30,"271,024,580","218,251,531",C 制造业
创业板,300505,川金诺,2016-03-15,"274,867,523","217,361,222",C 制造业
创业板,300506,ST名家汇,2016-03-24,"695,596,569","653,549,489",E 建筑业
创业板,300507,苏奥传感,2016-04-29,"800,646,907","774,991,748",C 制造业
创业板,300508,维宏股份,2016-04-19,"108,795,330","81,808,133",C 制造业
创业板,300509,新美星,2016-04-25,"296,400,000","247,103,523",C 制造业
创业板,300510,金冠股份,2016-05-06,"824,690,700","824,690,700",C 制造业
创业板,300511,雪榕生物,2016-05-04,"598,617,289","517,824,290",A 农林牧渔
创业板,300512,中亚股份,2016-05-26,"407,640,875","328,343,526",C 制造业
创业板,300513,恒实科技,2016-05-30,"313,691,155","287,240,510",I 信息技术
创业板,300514,友讯达,2017-04-26,"200,000,000","160,258,325",C 制造业
创业板,300515,三德科技,2016-06-08,"205,754,500","201,761,275",C 制造业
创业板,300516,久之洋,2016-06-02,"180,000,000","180,000,000",C 制造业
创业板,300517,海波重科,2016-07-19,"200,409,611","124,021,886",E 建筑业
创业板,300518,新迅达,2016-06-24,"199,411,576","199,393,726",I 信息技术
创业板,300519,新光药业,2016-06-24,"160,000,000","114,100,000",C 制造业
创业板,300520,科大国创,2016-07-08,"291,791,018","277,813,433",I 信息技术
创业板,300521,爱司凯,2016-07-05,"149,185,000","147,310,000",C 制造业
创业板,300522,世名科技,2016-07-05,"322,451,507","263,105,621",C 制造业
创业板,300523,辰安科技,2016-07-26,"232,637,638","232,358,460",I 信息技术
创业板,300525,博思软件,2016-07-26,"758,414,319","622,043,769",I 信息技术
创业板,300527,ST应急,2016-08-05,"1,016,770,372","1,016,770,372",C 制造业
创业板,300528,幸福蓝海,2016-08-08,"372,608,054","372,608,054",R 文化传播
创业板,300529,健帆生物,2016-08-02,"798,605,275","511,585,981",C 制造业
创业板,300530,领湃科技,2016-08-09,"171,951,354","158,310,200",C 制造业
创业板,300531,优博讯,2016-08-09,"322,251,025","308,758,738",C 制造业
创业板,300532,今天国际,2016-08-18,"453,324,086","431,139,335",I 信息技术
创业板,300533,冰川网络,2016-08-18,"234,461,970","164,979,566",I 信息技术
创业板,300534,陇神戎发,2016-09-13,"303,345,000","302,051,488",C 制造业
创业板,300535,达威股份,2016-08-12,"104,801,463","75,747,672",C 制造业
创业板,300536,农尚环境,2016-09-20,"293,288,133","293,266,871",E 建筑业
创业板,300537,广信材料,2016-08-30,"207,806,521","143,924,989",C 制造业
创业板,300538,同益股份,2016-08-26,"181,918,573","120,985,248",F 批发零售
创业板,300539,横河精密,2016-08-30,"268,100,662","172,536,025",C 制造业
创业板,300540,蜀道装备,2016-08-23,"229,559,110","206,727,204",C 制造业
创业板,300541,先进数通,2016-09-13,"430,044,492","386,578,483",I 信息技术
创业板,300542,新晨科技,2016-09-20,"298,559,899","247,581,984",I 信息技术
创业板,300543,朗科智能,2016-09-08,"306,371,334","250,198,808",C 制造业
创业板,300545,联得装备,2016-09-28,"185,461,376","119,558,935",C 制造业
创业板,300546,雄帝科技,2016-09-28,"186,632,691","133,913,985",C 制造业
创业板,300547,川环科技,2016-09-30,"216,906,174","178,223,597",C 制造业
创业板,300548,长芯博创,2016-10-12,"291,107,978","268,871,728",C 制造业
创业板,300549,优德精密,2016-09-30,"133,340,000","101,054,525",C 制造业
创业板,300550,和仁科技,2016-10-18,"262,560,141","262,316,361",I 信息技术
创业板,300551,古鳌科技,2016-10-18,"340,062,839","339,072,858",C 制造业
创业板,300552,万集科技,2016-10-21,"213,133,112","135,088,147",C 制造业
创业板,300553,集智股份,2016-10-21,"111,014,868","85,079,031",C 制造业
创业板,300554,三超新材,2017-04-21,"114,211,577","79,138,721",C 制造业
创业板,300555,ST路通,2016-10-18,"200,000,000","197,984,713",C 制造业
创业板,300556,丝路视觉,2016-11-04,"121,564,305","107,009,706",I 信息技术
创业板,300557,理工光科,2016-11-01,"120,946,746","119,286,666",C 制造业
创业板,300558,贝达药业,2016-11-07,"420,733,843","419,392,660",C 制造业
创业板,300559,佳发教育,2016-11-01,"399,514,567","311,136,833",I 信息技术
创业板,300560,中富通,2016-11-01,"229,743,622","186,964,785",I 信息技术
创业板,300561,*ST汇科,2016-11-17,"328,107,975","241,057,574",I 信息技术
创业板,300562,乐心医疗,2016-11-16,"218,201,988","161,792,311",C 制造业
创业板,300563,神宇股份,2016-11-14,"179,430,526","129,057,076",C 制造业
创业板,300564,筑博设计,2019-11-08,"161,315,200","113,191,750",M 科研服务
创业板,300565,科信技术,2016-11-22,"249,704,612","228,205,145",C 制造业
创业板,300566,激智科技,2016-11-15,"263,741,550","228,217,008",C 制造业
创业板,300567,精测电子,2016-11-22,"279,743,430","202,322,433",C 制造业
创业板,300568,星源材质,2016-12-01,"1,341,891,639","1,213,871,552",C 制造业
创业板,300569,天能重工,2016-11-25,"1,022,710,620","1,019,604,127",C 制造业
创业板,300570,太辰光,2016-12-06,"227,126,867","192,192,798",C 制造业
创业板,300571,平治信息,2016-12-13,"139,528,294","115,637,175",C 制造业
创业板,300572,安车检测,2016-12-06,"228,988,812","183,597,101",C 制造业
创业板,300573,兴齐眼药,2016-12-08,"245,348,945","188,450,755",C 制造业
创业板,300575,中旗股份,2016-12-20,"476,992,400","342,708,216",C 制造业
创业板,300576,容大感光,2016-12-20,"366,367,572","232,654,109",C 制造业
创业板,300577,开润股份,2016-12-21,"239,792,667","140,211,858",C 制造业
创业板,300578,会畅通讯,2017-01-25,"198,269,740","198,216,115",I 信息技术
创业板,300579,数字认证,2016-12-23,"270,000,000","262,275,142",I 信息技术
创业板,300580,贝斯特,2017-01-11,"500,543,865","470,813,575",C 制造业
创业板,300581,晨曦航空,2016-12-20,"550,109,546","550,109,546",C 制造业
创业板,300582,英飞特,2016-12-28,"298,536,488","221,539,863",C 制造业
创业板,300583,赛托生物,2017-01-06,"189,702,126","186,148,926",C 制造业
创业板,300584,海辰药业,2017-01-12,"120,000,000","82,109,946",C 制造业
创业板,300585,奥联电子,2016-12-29,"171,111,111","171,111,111",C 制造业
创业板,300586,美联新材,2017-01-04,"711,216,645","534,596,468",C 制造业
创业板,300587,天铁科技,2017-01-05,"1,298,268,797","1,051,937,511",C 制造业
创业板,300588,熙菱信息,2017-01-05,"191,471,030","176,822,030",I 信息技术
创业板,300589,江龙船艇,2017-01-13,"377,667,996","231,606,914",C 制造业
创业板,300590,移为通信,2017-01-11,"459,917,538","354,362,423",C 制造业
创业板,300591,万里马,2017-01-10,"405,673,777","371,129,677",C 制造业
创业板,300592,华凯易佰,2017-01-20,"404,361,469","351,030,174",F 批发零售
创业板,300593,新雷能,2017-01-13,"542,498,469","450,263,501",C 制造业
创业板,300594,朗进科技,2019-06-21,"91,873,450","90,998,125",C 制造业
创业板,300595,欧普康视,2017-01-17,"896,152,386","668,494,760",C 制造业
创业板,300596,利安隆,2017-01-19,"229,619,667","223,044,791",C 制造业
创业板,300597,吉大通信,2017-01-23,"272,570,030","271,372,238",I 信息技术
创业板,300598,诚迈科技,2017-01-20,"216,981,741","216,920,975",I 信息技术
创业板,300599,雄塑科技,2017-01-23,"358,131,567","212,340,942",C 制造业
创业板,300600,国瑞科技,2017-01-25,"294,234,480","294,234,480",C 制造业
创业板,300601,康泰生物,2017-02-07,"1,116,928,985","900,395,910",C 制造业
创业板,300602,飞荣达,2017-01-26,"581,863,431","395,403,873",C 制造业
创业板,300603,立昂技术,2017-01-26,"464,798,231","373,473,001",I 信息技术
创业板,300604,长川科技,2017-04-17,"630,465,854","485,560,675",C 制造业
创业板,300605,恒锋信息,2017-02-08,"164,583,371","118,930,885",I 信息技术
创业板,300606,金太阳,2017-02-08,"138,347,826","117,674,486",C 制造业
创业板,300607,拓斯达,2017-02-09,"476,972,412","332,049,404",C 制造业
创业板,300608,思特奇,2017-02-13,"331,235,323","287,572,269",I 信息技术
创业板,300609,汇纳科技,2017-02-15,"120,114,387","119,929,207",I 信息技术
创业板,300610,晨化股份,2017-02-13,"215,007,980","161,228,049",C 制造业
创业板,300611,美力科技,2017-02-20,"211,074,680","148,302,980",C 制造业
创业板,300612,宣亚国际,2017-02-15,"180,454,496","179,879,496",L 商务服务
创业板,300613,富瀚微,2017-02-20,"232,434,356","219,229,330",I 信息技术
创业板,300614,百川畅银,2021-05-25,"160,435,680","160,435,680",N 公共环保
创业板,300615,欣天科技,2017-02-15,"193,229,200","125,252,425",C 制造业
创业板,300616,尚品宅配,2017-03-07,"224,515,980","155,008,242",C 制造业
创业板,300617,安靠智电,2017-02-28,"167,360,156","140,559,341",C 制造业
创业板,300618,寒锐钴业,2017-03-06,"308,324,991","271,320,758",C 制造业
创业板,300619,金银河,2017-03-01,"173,999,658","146,486,496",C 制造业
创业板,300620,光库科技,2017-03-10,"249,180,545","247,107,685",C 制造业
创业板,300621,维业股份,2017-03-16,"208,056,700","202,529,013",E 建筑业
创业板,300622,博士眼镜,2017-03-15,"227,854,160","155,772,603",F 批发零售
创业板,300623,捷捷微电,2017-03-14,"832,079,919","726,050,677",C 制造业
创业板,300624,万兴科技,2018-01-18,"193,336,324","171,233,216",I 信息技术
创业板,300625,三雄极光,2017-03-17,"279,331,000","161,971,756",C 制造业
创业板,300626,华瑞股份,2017-03-20,"180,000,000","179,901,525",C 制造业
创业板,300627,华测导航,2017-03-21,"785,211,888","646,825,390",C 制造业
创业板,300628,亿联网络,2017-03-17,"1,266,661,215","725,627,475",C 制造业
创业板,300629,新劲刚,2017-03-24,"251,423,424","216,788,619",C 制造业
创业板,300631,久吾高科,2017-03-23,"125,043,424","120,599,456",C 制造业
创业板,300632,光莆股份,2017-04-06,"305,181,620","221,210,558",C 制造业
创业板,300633,开立医疗,2017-04-06,"432,712,405","268,336,215",C 制造业
创业板,300634,彩讯股份,2018-03-23,"451,210,900","434,573,500",I 信息技术
创业板,300635,中达安,2017-03-31,"140,134,000","120,416,095",M 科研服务
创业板,300636,同和药业,2017-03-31,"419,951,495","367,357,684",C 制造业
创业板,300637,扬帆新材,2017-04-12,"234,750,130","234,504,944",C 制造业
创业板,300638,广和通,2017-04-13,"765,453,542","532,926,550",C 制造业
创业板,300639,凯普生物,2017-04-12,"646,500,674","635,164,371",C 制造业
创业板,300640,德艺文创,2017-04-17,"310,993,427","220,749,130",C 制造业
创业板,300641,正丹股份,2017-04-18,"532,682,322","532,682,322",C 制造业
创业板,300642,透景生命,2017-04-21,"162,556,041","137,706,966",C 制造业
创业板,300643,万通智控,2017-05-05,"231,253,546","230,725,995",C 制造业
创业板,300644,南京聚隆,2018-02-06,"110,637,776","88,574,106",C 制造业
创业板,300645,正元智慧,2017-04-21,"142,106,153","139,320,082",I 信息技术
